id,guild_id,user_id,moderator_id,action_type,reason,duration,created_at
190,1471242450386550835,1472243478514630789,763898226562564116,kick,Yok,Yok,"""2026-03-05T14:52:41.187Z"""
191,1471242450386550835,1448002329268719666,763898226562564116,mute,Yok,Suresiz,"""2026-03-05T16:46:56.269Z"""
192,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-03-05T16:59:05.502Z"""
193,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-03-05T16:59:59.895Z"""
194,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-03-06T15:28:17.507Z"""
195,1471242450386550835,1447015808344784956,763898226562564116,mute,kufur,10m,"""2026-03-06T15:28:32.972Z"""
196,1471242450386550835,1447015808344784956,763898226562564116,jail,Yok,Suresiz,"""2026-03-06T15:29:20.166Z"""
197,1471242450386550835,1447015808344784956,763898226562564116,jail,Yok,Suresiz,"""2026-03-06T15:29:52.654Z"""
198,1471242450386550835,1447015808344784956,763898226562564116,kick,Yok,Yok,"""2026-03-06T15:30:01.407Z"""
199,1471242450386550835,1447015808344784956,763898226562564116,kick,Yok,Yok,"""2026-03-06T15:31:16.994Z"""
200,1471242450386550835,1447015808344784956,763898226562564116,ban,Yok,Suresiz,"""2026-03-06T15:32:21.100Z"""
201,1471242450386550835,1447015808344784956,763898226562564116,unban,af,Yok,"""2026-03-06T15:32:28.973Z"""
202,1471242450386550835,828271363994288128,763898226562564116,warn,allaha kufur,Yok,"""2026-03-07T06:18:39.684Z"""
203,1471242450386550835,828271363994288128,763898226562564116,vcmute,Yok,Suresiz,"""2026-03-07T06:18:52.133Z"""
204,1471242450386550835,781935432207564831,1119865884362682441,warn,Yok,Yok,"""2026-03-07T10:30:47.445Z"""
205,1471242450386550835,781935432207564831,1119865884362682441,mute,Yok,Suresiz,"""2026-03-07T10:31:01.922Z"""
206,1471242450386550835,781935432207564831,1119865884362682441,mute,20dk,Suresiz,"""2026-03-07T10:31:26.040Z"""
207,1471242450386550835,781935432207564831,1119865884362682441,jail,Yok,Suresiz,"""2026-03-07T10:32:48.247Z"""
